WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z,label
0.6411859393119812,0.8920211791992188,-1.9577980481244595e-07,0.6001049280166626,0.848827600479126,-0.0159437358379364,0.5663444399833679,0.7668021321296692,-0.026845399290323257,0.5817233324050903,0.7105815410614014,-0.039540212601423264,0.6186665296554565,0.7059999108314514,-0.05254131183028221,0.5923863053321838,0.6338179111480713,-0.017598271369934082,0.5782027244567871,0.531065821647644,-0.035928644239902496,0.5727934241294861,0.4696098566055298,-0.04803643375635147,0.5687870979309082,0.41733306646347046,-0.057985175400972366,0.6305511593818665,0.637636661529541,-0.022874869406223297,0.6225379705429077,0.6174247860908508,-0.058032941073179245,0.6165674328804016,0.695656418800354,-0.06688456982374191,0.6121805310249329,0.7565779685974121,-0.06420615315437317,0.66454017162323,0.6617283821105957,-0.030139602720737457,0.6498943567276001,0.6708993315696716,-0.062116075307130814,0.6370677947998047,0.7510178089141846,-0.058571942150592804,0.6292733550071716,0.8064533472061157,-0.04701841250061989,0.6936144828796387,0.6995469927787781,-0.039204686880111694,0.6768564581871033,0.706490159034729,-0.05933466926217079,0.660025417804718,0.7631727457046509,-0.05512824282050133,0.6509011387825012,0.8039666414260864,-0.04619891196489334,1
0.691399335861206,0.6716790199279785,-1.3309214352830168e-07,0.6438219547271729,0.6115405559539795,-0.0027061570435762405,0.6272445321083069,0.5511712431907654,-0.012750673107802868,0.6169759035110474,0.5046805143356323,-0.02558225393295288,0.6083976030349731,0.49558863043785095,-0.038753122091293335,0.6769658327102661,0.4590509533882141,-0.007019282318651676,0.6645346283912659,0.38622069358825684,-0.020467186346650124,0.6582162380218506,0.3377857804298401,-0.02987252175807953,0.6539366841316223,0.2928497791290283,-0.03845527023077011,0.6873945593833923,0.4701942503452301,-0.016503440216183662,0.6274238228797913,0.45403242111206055,-0.03623020648956299,0.6225265860557556,0.5120013952255249,-0.03661724925041199,0.6355968117713928,0.5423547625541687,-0.034225959330797195,0.6865476965904236,0.4956764578819275,-0.027379941195249557,0.6283553838729858,0.4953494369983673,-0.04382418841123581,0.6278354525566101,0.5437671542167664,-0.033670589327812195,0.6422025561332703,0.5683732628822327,-0.024723513051867485,0.6798031330108643,0.5285667181015015,-0.0396859347820282,0.6342998743057251,0.5285473465919495,-0.05161970481276512,0.6317540407180786,0.5643178224563599,-0.04652996361255646,0.6419082880020142,0.5876694917678833,-0.040703240782022476,1
0.6954493522644043,0.6689810156822205,-1.281907202610455e-07,0.6477075219154358,0.6086120009422302,-0.003809344721958041,0.6296168565750122,0.5498033165931702,-0.014709940180182457,0.6190502643585205,0.5036347508430481,-0.02831108123064041,0.615486741065979,0.492940753698349,-0.042161550372838974,0.6823095083236694,0.45769694447517395,-0.00854460708796978,0.6689639687538147,0.384767085313797,-0.022629166021943092,0.6628258228302002,0.33629274368286133,-0.03241300955414772,0.659166157245636,0.2913769483566284,-0.04128507524728775,0.6929758191108704,0.46937295794487,-0.01781066693365574,0.6323096752166748,0.4530007243156433,-0.03815576806664467,0.6270579695701599,0.5109499096870422,-0.03864946961402893,0.6403365135192871,0.5406320095062256,-0.03625679761171341,0.6922765970230103,0.4951320290565491,-0.028569163754582405,0.6339911818504333,0.49502456188201904,-0.04532874748110771,0.6337319612503052,0.5422297120094299,-0.03498084098100662,0.6482371091842651,0.565748929977417,-0.02586691454052925,0.6855066418647766,0.5284639000892639,-0.040913019329309464,0.6409142017364502,0.5286672711372375,-0.053038086742162704,0.6385014057159424,0.5619064569473267,-0.04798053950071335,0.6483767032623291,0.5837884545326233,-0.04215812683105469,1
0.7050533294677734,0.6588796377182007,-2.2868249516250216e-07,0.6749707460403442,0.6059072017669678,-0.009515911340713501,0.6553727388381958,0.5319815278053284,-0.01712518371641636,0.663849949836731,0.47775372862815857,-0.027124105021357536,0.6903442144393921,0.4756534695625305,-0.03720666468143463,0.6894198656082153,0.44298866391181946,-0.005340154282748699,0.6825268268585205,0.36763709783554077,-0.019792096689343452,0.6781013011932373,0.32095736265182495,-0.029685020446777344,0.6757341027259827,0.28097906708717346,-0.037643883377313614,0.7161186337471008,0.45277726650238037,-0.011178018525242805,0.6994060277938843,0.4336554706096649,-0.03863304480910301,0.6868491172790527,0.49908605217933655,-0.045019734650850296,0.6827194690704346,0.5446228981018066,-0.04236273840069771,0.7392091751098633,0.47699666023254395,-0.019046537578105927,0.7182062268257141,0.47270339727401733,-0.04434850811958313,0.7019607424736023,0.5336182117462158,-0.03970740735530853,0.6966901421546936,0.5735069513320923,-0.029227418825030327,0.7586253881454468,0.5126069784164429,-0.028176462277770042,0.7391527891159058,0.5023730993270874,-0.04134104773402214,0.7231255769729614,0.5398871898651123,-0.03572778031229973,0.7191319465637207,0.5658800601959229,-0.027657635509967804,1
0.8057820796966553,0.6354771852493286,-4.057441671534434e-08,0.7829573154449463,0.5881237387657166,-0.01963426172733307,0.7715069055557251,0.5277714729309082,-0.027698107063770294,0.7892628312110901,0.471283495426178,-0.035707730799913406,0.8090614080429077,0.4376157820224762,-0.042256079614162445,0.7528876662254333,0.4439346194267273,-0.005678160581737757,0.738780677318573,0.3686501085758209,-0.019594240933656693,0.7300015091896057,0.3226132392883301,-0.02945355512201786,0.7242352366447449,0.28426992893218994,-0.036431606858968735,0.7812364101409912,0.4479753375053406,-0.005366192199289799,0.7937288880348206,0.40534111857414246,-0.030871210619807243,0.7941020131111145,0.4571641981601715,-0.038835495710372925,0.7917723059654236,0.49917465448379517,-0.036882832646369934,0.8073379397392273,0.46176987886428833,-0.008303421549499035,0.8171707391738892,0.43857237696647644,-0.03277125582098961,0.8120098114013672,0.4923066198825836,-0.030984779819846153,0.8059364557266235,0.5266488790512085,-0.022083748131990433,0.828508198261261,0.4868207275867462,-0.013295263983309269,0.8372561931610107,0.453267365694046,-0.028156230226159096,0.8297991752624512,0.4944990277290344,-0.023891063407063484,0.8214477300643921,0.5258702635765076,-0.016055023297667503,1
0.4713928997516632,0.8692799210548401,-9.997722827392863e-08,0.4209226667881012,0.8444785475730896,-0.0068680476397275925,0.3932268023490906,0.8082287311553955,-0.021402252838015556,0.3752844035625458,0.7734417915344238,-0.03907474875450134,0.37780267000198364,0.7565122842788696,-0.05634821951389313,0.4207391142845154,0.6821885108947754,-0.010085933841764927,0.4006594717502594,0.6194103956222534,-0.025643859058618546,0.3871365785598755,0.5773730874061584,-0.03467545285820961,0.37749260663986206,0.53874671459198,-0.0423261858522892,0.4385855793952942,0.6823472380638123,-0.01922648213803768,0.386766254901886,0.7087233662605286,-0.04165210947394371,0.39244842529296875,0.7653091549873352,-0.04221368581056595,0.4086492657661438,0.7775835394859314,-0.03868400305509567,0.4493156969547272,0.7020338773727417,-0.030328495427966118,0.39859381318092346,0.7450897693634033,-0.04869219288229942,0.40557438135147095,0.7908946871757507,-0.03734666854143143,0.42068806290626526,0.7977832555770874,-0.026640748605132103,0.4538419842720032,0.7333307266235352,-0.04336092993617058,0.41329750418663025,0.7662944793701172,-0.0540718175470829,0.415399968624115,0.8006675839424133,-0.04695159196853638,0.42600083351135254,0.8100091218948364,-0.039247773587703705,1
0.2891160249710083,0.7468107342720032,-1.1858095838590543e-08,0.31857582926750183,0.705502986907959,-0.011996393091976643,0.33914434909820557,0.6460809111595154,-0.020745469257235527,0.3420461118221283,0.5957087874412537,-0.03045889362692833,0.3235912024974823,0.574543297290802,-0.040071990340948105,0.3051753342151642,0.5616142153739929,-0.014560610055923462,0.31033891439437866,0.49546995759010315,-0.029917139559984207,0.312566339969635,0.4505867063999176,-0.03845818713307381,0.3133051097393036,0.4108355641365051,-0.043702006340026855,0.28045856952667236,0.5667269229888916,-0.017269304022192955,0.30471354722976685,0.5594121813774109,-0.04275915399193764,0.3137163519859314,0.6205303072929382,-0.047041263431310654,0.3141021132469177,0.6639734506607056,-0.043484725058078766,0.26093125343322754,0.5877657532691956,-0.021303586661815643,0.29045209288597107,0.5933258533477783,-0.0454309843480587,0.2982155680656433,0.6489495635032654,-0.03995991125702858,0.2985035479068756,0.6835101842880249,-0.02920933999121189,0.2448614239692688,0.6175227761268616,-0.026535319164395332,0.270429402589798,0.6144843101501465,-0.04094289615750313,0.2790180444717407,0.6498898267745972,-0.03588293492794037,0.27840134501457214,0.6730568408966064,-0.027561265975236893,1
0.34924566745758057,0.767447829246521,-3.788331071064022e-08,0.35130253434181213,0.6960279941558838,0.007267094682902098,0.36407265067100525,0.6296715140342712,0.0033174490090459585,0.3860965371131897,0.6018853187561035,-0.004210563842207193,0.40912413597106934,0.5995270013809204,-0.011784753762185574,0.36106330156326294,0.5788018107414246,-0.004100889898836613,0.3735109865665436,0.506657600402832,-0.011006636545062065,0.38014066219329834,0.462571382522583,-0.015065895393490791,0.38514474034309387,0.4276573657989502,-0.018671292811632156,0.37013566493988037,0.5871015191078186,-0.015082711353898048,0.41738995909690857,0.5793243050575256,-0.02496296353638172,0.41685307025909424,0.6153199672698975,-0.025744786486029625,0.4041357636451721,0.6317614316940308,-0.024822277948260307,0.3833059072494507,0.6119468212127686,-0.0248322281986475,0.42562049627304077,0.612247884273529,-0.030266890302300453,0.4212229549884796,0.6431028842926025,-0.02289167232811451,0.40885698795318604,0.6547161340713501,-0.017672043293714523,0.3966177701950073,0.642798900604248,-0.03469105437397957,0.42964819073677063,0.6422430872917175,-0.033437035977840424,0.4248587191104889,0.669718325138092,-0.02374732866883278,0.41362088918685913,0.6827961802482605,-0.016522636637091637,1
0.2175530344247818,0.713449239730835,5.971907413027111e-09,0.24632686376571655,0.6847319602966309,-0.0128044867888093,0.26688066124916077,0.6220929622650146,-0.017565295100212097,0.2572692632675171,0.5673126578330994,-0.022465623915195465,0.23770172894001007,0.5412458181381226,-0.02770826779305935,0.257346510887146,0.5593722462654114,-0.009053527377545834,0.2686570882797241,0.49158698320388794,-0.02144649438560009,0.27491146326065063,0.4476158618927002,-0.02839483693242073,0.278364360332489,0.41155529022216797,-0.033021099865436554,0.23230315744876862,0.5649996399879456,-0.010805842466652393,0.23018601536750793,0.5237888097763062,-0.03588448464870453,0.2338494211435318,0.5794976353645325,-0.04217452555894852,0.23730731010437012,0.6241227388381958,-0.039359018206596375,0.21031351387500763,0.5799134969711304,-0.013923266902565956,0.20889565348625183,0.552970826625824,-0.03950368985533714,0.2180069237947464,0.6092242002487183,-0.03595186397433281,0.22347523272037506,0.6462568640708923,-0.025781845673918724,0.18931151926517487,0.6009474992752075,-0.01779146119952202,0.19030821323394775,0.575219988822937,-0.034509412944316864,0.19901154935359955,0.6114300489425659,-0.029895609244704247,0.20408004522323608,0.635755717754364,-0.021662192419171333,1
0.4127485454082489,0.7518477439880371,-1.3683873589798168e-07,0.3988066613674164,0.682699978351593,0.00869394838809967,0.40526828169822693,0.6210377812385559,0.009100851602852345,0.42285704612731934,0.5953092575073242,0.0071033635176718235,0.44220906496047974,0.5977298021316528,0.004263092298060656,0.4164239466190338,0.5713893175125122,-0.0033932107035070658,0.42566734552383423,0.49962812662124634,-0.004839188419282436,0.43197497725486755,0.4560680687427521,-0.004762276541441679,0.4360189735889435,0.4233623147010803,-0.005322568118572235,0.44071605801582336,0.5772864818572998,-0.009941824711859226,0.4528803527355194,0.5689696073532104,-0.009346364997327328,0.4481179714202881,0.5936775803565979,-0.0056343888863921165,0.440597265958786,0.6119072437286377,-0.0034669912420213223,0.4611137807369232,0.602063775062561,-0.014739071018993855,0.46339184045791626,0.6028618812561035,-0.012227833271026611,0.4583834707736969,0.6219600439071655,-0.006490649189800024,0.4522115886211395,0.6367658376693726,-0.0037788001354783773,0.47636982798576355,0.629622220993042,-0.019074294716119766,0.47425875067710876,0.6281462907791138,-0.012793909758329391,0.46868181228637695,0.6447919011116028,-0.004285396076738834,0.4631431996822357,0.6591101288795471,0.0015853248769417405,1
0.1673671454191208,0.6882750391960144,2.1483415935108496e-08,0.18270164728164673,0.6400723457336426,-0.01905107870697975,0.18604379892349243,0.5790751576423645,-0.02161525748670101,0.1687105894088745,0.5382481217384338,-0.022409943863749504,0.1469413936138153,0.5183333158493042,-0.0215899795293808,0.19461579620838165,0.5184343457221985,0.00012684875400736928,0.20160284638404846,0.4570724070072174,-0.007421619258821011,0.2043340802192688,0.41991573572158813,-0.01241739746183157,0.20550067722797394,0.38717859983444214,-0.01610783115029335,0.17338261008262634,0.5306718349456787,0.0030829324387013912,0.15669327974319458,0.5012150406837463,-0.014118367806077003,0.16200010478496552,0.5382192134857178,-0.021697090938687325,0.16945601999759674,0.5604894757270813,-0.021076930686831474,0.154397115111351,0.551503598690033,0.0031363642774522305,0.13831545412540436,0.5358449816703796,-0.020920168608427048,0.14927677810192108,0.5796697735786438,-0.026030993089079857,0.15836398303508759,0.5980896949768066,-0.02116849645972252,0.14001983404159546,0.5783731937408447,0.002171112922951579,0.12910303473472595,0.5589377284049988,-0.017003605142235756,0.13803216814994812,0.5900405645370483,-0.01866195537149906,0.1457529067993164,0.6092841029167175,-0.013955637812614441,1
0.22137616574764252,0.7457618117332458,-1.1014194001290889e-08,0.24711209535598755,0.7116698026657104,-0.012542440555989742,0.26618680357933044,0.6518151164054871,-0.019652066752314568,0.2580249309539795,0.6060989499092102,-0.027016552165150642,0.23389999568462372,0.5926076173782349,-0.03464943915605545,0.24521450698375702,0.5752441883087158,-0.015639029443264008,0.2488800287246704,0.505407452583313,-0.02999335713684559,0.2505328059196472,0.4589056968688965,-0.0384259968996048,0.25021418929100037,0.42096126079559326,-0.043907105922698975,0.22012875974178314,0.5790143013000488,-0.017345251515507698,0.22291553020477295,0.5790306925773621,-0.04302246868610382,0.23079954087734222,0.6344318389892578,-0.04874882847070694,0.23559528589248657,0.6746415495872498,-0.04615182802081108,0.19892993569374084,0.5972129702568054,-0.0200615543872118,0.20345978438854218,0.6147381067276001,-0.04292522370815277,0.2154090702533722,0.6622728705406189,-0.039042744785547256,0.22249960899353027,0.6908922791481018,-0.02992239221930504,0.18038025498390198,0.6232386231422424,-0.02400924637913704,0.1866731196641922,0.637323260307312,-0.03734305128455162,0.1979481279850006,0.6696755290031433,-0.03304692730307579,0.20435434579849243,0.6861954927444458,-0.025512197986245155,1
0.24181963503360748,0.5968510508537292,3.3930864784537107e-09,0.2676395773887634,0.5670691132545471,-0.013025752268731594,0.2884116470813751,0.509227991104126,-0.019626403227448463,0.28520116209983826,0.45975252985954285,-0.026264894753694534,0.2642497718334198,0.4390226900577545,-0.03315045312047005,0.2697767913341522,0.4409469962120056,-0.013936273753643036,0.275423139333725,0.3731137216091156,-0.02781023643910885,0.27753251791000366,0.32892468571662903,-0.03566627576947212,0.2780536413192749,0.2917327284812927,-0.04056740552186966,0.24699221551418304,0.4487067461013794,-0.01546818483620882,0.2507167160511017,0.42243918776512146,-0.04125165194272995,0.2559369206428528,0.4762866199016571,-0.046783145517110825,0.2590939700603485,0.5186800956726074,-0.04369267821311951,0.22657017409801483,0.4655887186527252,-0.01817951165139675,0.23156367242336273,0.45562082529067993,-0.04279907047748566,0.24053393304347992,0.5065639019012451,-0.038353439420461655,0.24533283710479736,0.5397706031799316,-0.028084270656108856,0.20722587406635284,0.4880017936229706,-0.021812163293361664,0.21403983235359192,0.4737181067466736,-0.03656378015875816,0.22330549359321594,0.5087440013885498,-0.03093208558857441,0.2272225171327591,0.5323581695556641,-0.022289659827947617,1
0.4944627583026886,0.5512046217918396,-9.175801451988264e-09,0.5261806845664978,0.5238675475120544,-0.004775237292051315,0.5487375259399414,0.4857436716556549,-0.010899982415139675,0.5619732141494751,0.4507707357406616,-0.01978970132768154,0.5587793588638306,0.4177666902542114,-0.028450418263673782,0.5211952924728394,0.3937426209449768,-0.004568393342196941,0.5356810092926025,0.34129011631011963,-0.01774379052221775,0.5444223284721375,0.30411165952682495,-0.025803331285715103,0.551210880279541,0.269412636756897,-0.030982160940766335,0.5048848390579224,0.3890133500099182,-0.0105654988437891,0.5446069836616516,0.393148809671402,-0.033650919795036316,0.5444090962409973,0.4496907591819763,-0.03821268677711487,0.5342932939529419,0.48713651299476624,-0.03535967320203781,0.49218490719795227,0.39944911003112793,-0.01777237467467785,0.5332170128822327,0.4162609577178955,-0.03944888338446617,0.5295761823654175,0.4689432680606842,-0.034770164638757706,0.5195291042327881,0.4996095895767212,-0.02516968548297882,0.4818066656589508,0.41953063011169434,-0.02574463188648224,0.5149177312850952,0.4255829453468323,-0.038833584636449814,0.5159839987754822,0.4608343541622162,-0.03435704484581947,0.5080345869064331,0.4841802418231964,-0.026848720386624336,1
0.2232820838689804,0.5069826245307922,2.0764732155953425e-09,0.24786415696144104,0.4736284017562866,-0.013964243233203888,0.2649569511413574,0.4129592180252075,-0.01958746835589409,0.2575088143348694,0.35999202728271484,-0.024958714842796326,0.23818914592266083,0.33864083886146545,-0.0305305365473032,0.24652662873268127,0.3573051393032074,-0.01070404052734375,0.2500390112400055,0.29204484820365906,-0.022777894511818886,0.2501128315925598,0.25059330463409424,-0.02943428047001362,0.24976804852485657,0.2153087556362152,-0.033674877136945724,0.22527383267879486,0.3670608699321747,-0.011269103735685349,0.22403578460216522,0.3281383216381073,-0.03590760752558708,0.23058025538921356,0.37864553928375244,-0.041943199932575226,0.23661823570728302,0.42234566807746887,-0.03895634412765503,0.20616857707500458,0.3842446506023407,-0.01324674766510725,0.2065746784210205,0.3615240454673767,-0.038308363407850266,0.2180948555469513,0.4112783670425415,-0.03570277616381645,0.22625130414962769,0.44777196645736694,-0.026100222021341324,0.1874607801437378,0.406332790851593,-0.01607975736260414,0.18886134028434753,0.380463182926178,-0.0324571430683136,0.20032405853271484,0.4114737808704376,-0.028948776423931122,0.207938089966774,0.4366912543773651,-0.021568244323134422,1
0.49995410442352295,0.38876354694366455,2.2963924095620314e-08,0.529499888420105,0.36486151814460754,-0.011264544911682606,0.554254412651062,0.3212522268295288,-0.01897064596414566,0.5645316243171692,0.2779541611671448,-0.027645008638501167,0.5563373565673828,0.24197684228420258,-0.03623497858643532,0.533694326877594,0.23469536006450653,-0.012140795588493347,0.5474774241447449,0.1787005066871643,-0.026226937770843506,0.5555562376976013,0.14121901988983154,-0.034281253814697266,0.5626428723335266,0.10716117918491364,-0.03895210102200508,0.5134711265563965,0.22891730070114136,-0.014227904379367828,0.5386722087860107,0.22465616464614868,-0.037629589438438416,0.5390764474868774,0.2804076075553894,-0.04188903421163559,0.534001350402832,0.32189786434173584,-0.038752466440200806,0.49457454681396484,0.23627954721450806,-0.017731942236423492,0.5223569869995117,0.2429221272468567,-0.04014250636100769,0.521386444568634,0.2978392243385315,-0.03486256301403046,0.5165309309959412,0.33537042140960693,-0.024632014334201813,0.476035475730896,0.2523103952407837,-0.022356228902935982,0.5022329092025757,0.2525665760040283,-0.036973461508750916,0.5065869092941284,0.29159873723983765,-0.03252530097961426,0.5036148428916931,0.3197794556617737,-0.02459569461643696,1
0.6501220464706421,0.7396235466003418,-2.550597173467395e-07,0.6270939111709595,0.6881967782974243,0.0037536732852458954,0.6217753291130066,0.6277143955230713,0.005679590627551079,0.6332446932792664,0.5872955918312073,0.008409528061747551,0.6476730704307556,0.5812758803367615,0.010584420524537563,0.6577714681625366,0.5806511640548706,-0.013011818751692772,0.6653162240982056,0.5109274983406067,-0.01717371493577957,0.6705800294876099,0.46688398718833923,-0.021052757278084755,0.6751859188079834,0.4346674978733063,-0.02413775399327278,0.6855131983757019,0.5913077592849731,-0.012725939974188805,0.6755241751670837,0.5928124189376831,-0.007997285574674606,0.6656891107559204,0.6135414242744446,-0.00129133858717978,0.6613044738769531,0.6326231956481934,0.0012321615358814597,0.7019630074501038,0.6198105216026306,-0.011163635179400444,0.6874432563781738,0.6234468221664429,-0.007953491061925888,0.6789664030075073,0.6365397572517395,-0.0034832351375371218,0.6748755574226379,0.6531485319137573,-0.0022251568734645844,0.7118545174598694,0.6490679979324341,-0.009000411257147789,0.701910674571991,0.6477525234222412,-0.005407920107245445,0.6940168738365173,0.6583540439605713,-0.00032498882501386106,0.6889594793319702,0.6734116673469543,0.003040432231500745,1
0.3867865800857544,0.8412526845932007,-1.2368896307179966e-07,0.37723308801651,0.7666354179382324,0.010019843466579914,0.38488489389419556,0.7062489986419678,0.009517558850347996,0.40189847350120544,0.6805904507637024,0.006299701984971762,0.42161425948143005,0.6806769371032715,0.002057190053164959,0.3874094784259796,0.6603558659553528,-0.0036049382761120796,0.395378440618515,0.5834627151489258,-0.006007572170346975,0.4012756943702698,0.5379527807235718,-0.006735856179147959,0.40490177273750305,0.5023205876350403,-0.007908033207058907,0.41122180223464966,0.6649463176727295,-0.011597568169236183,0.4303920567035675,0.6460639834403992,-0.012872724793851376,0.4270007908344269,0.6743534207344055,-0.009903203696012497,0.41712990403175354,0.6958594918251038,-0.007698677945882082,0.4329894483089447,0.6878999471664429,-0.017634831368923187,0.44202449917793274,0.6799514293670654,-0.015222608111798763,0.4378390908241272,0.7033032178878784,-0.00816221721470356,0.4294942319393158,0.7205301523208618,-0.004635787568986416,0.45081812143325806,0.715556263923645,-0.02320294827222824,0.4528871178627014,0.7097048759460449,-0.01694486476480961,0.447795569896698,0.7300881147384644,-0.007461032830178738,0.44028952717781067,0.7469300627708435,-0.000885409361217171,1
0.48288026452064514,0.9936854839324951,-1.5039189804610942e-07,0.471758097410202,0.9258568286895752,0.005116486456245184,0.48091644048690796,0.8686927556991577,0.004780082497745752,0.499039888381958,0.8480740785598755,0.0025122736115008593,0.5150488615036011,0.8496768474578857,-0.0007516741752624512,0.4995361566543579,0.8222451210021973,-0.006833723746240139,0.5156401991844177,0.7499635219573975,-0.009636121802031994,0.5259796977043152,0.707017183303833,-0.010315347462892532,0.5330075621604919,0.673509955406189,-0.01109099667519331,0.5245668292045593,0.8361955285072327,-0.011047844775021076,0.5282471179962158,0.8392109870910645,-0.012578972615301609,0.5181007981300354,0.8623033761978149,-0.010126796551048756,0.5089920163154602,0.879359781742096,-0.00825742818415165,0.5424631237983704,0.86848384141922,-0.013791519217193127,0.535681426525116,0.8814374208450317,-0.014623107388615608,0.5258311629295349,0.8987622857093811,-0.01122670341283083,0.5178487300872803,0.9125163555145264,-0.008908159099519253,0.5545861721038818,0.9005708694458008,-0.016043243929743767,0.5469701290130615,0.9088265895843506,-0.012203480117022991,0.5362611413002014,0.9222233891487122,-0.00526934489607811,0.5278952121734619,0.9345110058784485,0.0003615911409724504,1
0.3148615062236786,0.6167375445365906,-6.889626291695095e-08,0.3140483796596527,0.5596340298652649,0.011306033469736576,0.3277117609977722,0.510474443435669,0.011474354192614555,0.34571534395217896,0.49216851592063904,0.007233175914734602,0.36130428314208984,0.49075260758399963,0.0027817008085548878,0.32986071705818176,0.4594945013523102,0.00859744381159544,0.3437933325767517,0.40881359577178955,0.007023247890174389,0.3509563207626343,0.3755641579627991,0.005173408892005682,0.3566870093345642,0.34859347343444824,0.002304334193468094,0.34214329719543457,0.4578913450241089,-0.0017761244671419263,0.37423408031463623,0.46735942363739014,-0.005415733903646469,0.37237676978111267,0.49438032507896423,-0.00706013897433877,0.3627314567565918,0.5040829181671143,-0.008095473982393742,0.3561154305934906,0.4748230576515198,-0.011037628166377544,0.38404008746147156,0.49218907952308655,-0.012027843855321407,0.37829405069351196,0.5168227553367615,-0.008895188570022583,0.36771702766418457,0.521005392074585,-0.007921296171844006,0.3697478771209717,0.4996161460876465,-0.020079659298062325,0.39277735352516174,0.5202355980873108,-0.017198551446199417,0.38441431522369385,0.5416750311851501,-0.012206013314425945,0.3721974194049835,0.5463157296180725,-0.009191211313009262,1
0.48103421926498413,0.536062479019165,-5.851310547200228e-08,0.47301360964775085,0.48324090242385864,0.004162780474871397,0.4813491702079773,0.44258978962898254,0.0022492713760584593,0.49702271819114685,0.4276110827922821,-0.0017479320522397757,0.5108936429023743,0.43209588527679443,-0.006325232796370983,0.4892338514328003,0.40614256262779236,-0.004087221343070269,0.5012993216514587,0.3555694818496704,-0.007549446541815996,0.5106287002563477,0.32475167512893677,-0.010185429826378822,0.5176205039024353,0.30076494812965393,-0.012808057479560375,0.5083228945732117,0.40864652395248413,-0.009046587161719799,0.5184038281440735,0.4164828360080719,-0.011793811805546284,0.5144712328910828,0.43676745891571045,-0.012332855723798275,0.5071757435798645,0.4490938186645508,-0.012679059989750385,0.5252719521522522,0.4295332133769989,-0.012939069420099258,0.527625560760498,0.4461691677570343,-0.013831648975610733,0.5223496556282043,0.46376508474349976,-0.011285251937806606,0.5154626369476318,0.4739900231361389,-0.010048535652458668,0.5391603708267212,0.45489588379859924,-0.016907518729567528,0.5410429239273071,0.4746728241443634,-0.015324649401009083,0.5354719161987305,0.4890992045402527,-0.011413591913878918,0.5290982723236084,0.49754273891448975,-0.008183845318853855,1
